Store Name,EAN/PLU,Root Article Code,LU,LV,SV Code,Description,Must Stock,Delisted,Store Selling Price,Cost Price,Vat,Case Qty,Margin %,DRS,Supplier,Article Linking
241 - RIALTO - O'LEARY,5061013943253,1940780,PCK,0,0,MONSTER PACIFIC PUNCH DRINK CAN 4PK 500MLS,N,,4.00,17.20,23.00%,6,11.85%,Y,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5061013943659,1940798,PCK,0,0,MONSTER ENERGY GOLDEN PINEAPPLE 4PK 500MLS,N,,7.70,29.68,23.00%,6,20.98%,Y,DELIST - DELISTED MRPI - 1AMBIENT *,1958809-000
241 - RIALTO - O'LEARY,5056784903353,1952150,PCK,0,0,MONSTER RIO PUNCH CANS 4PK 500MLS,N,,4.00,17.20,23.00%,6,11.85%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1940804-000
241 - RIALTO - O'LEARY,5056784905326,1958788,PCK,1,0,MONSTER ULTRA PEACHY KEEN CANS 4PK 500MLS,N,,4.00,17.19,23.00%,6,11.90%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5056784905296,1958804,PCK,1,0,MONSTER ULTRA SBERY DREAM CAN 4PK 500MLS,N,,4.00,17.19,23.00%,6,11.90%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5056784905166,1958809,PCK,1,0,MONSTER JUICED BAD APPLE CAN 4PK 500MLS,N,,4.00,17.20,23.00%,6,11.85%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5056784908587,1968706,PCK,0,0,MONSTER LANDO NORRIS 4PK CANS 500MLS,N,,4.00,17.20,23.00%,6,11.85%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1940780-000
241 - RIALTO - O'LEARY,5056784905777,1968754,PCK,0,0,MONSTER ULTRA FANTASY RUBY RED 4PK 500MLS,N,,4.00,17.19,23.00%,6,11.90%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1940754-000
241 - RIALTO - O'LEARY,9002490290252,1987534,PCK,0,0,RED BULL THE BLUE EDITION CAN 4 PK 250MLS,N,,5.50,23.99,23.00%,6,10.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,9002490290269,1987652,PCK,0,0,RED BULL ZERO CAN 4 PACK 250MLS,N,,5.50,23.99,23.00%,6,10.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5056784913666,1996029,PCK,0,0,MONSTER JUICED VIKING BERRY CAN 4PK 500MLS,N,,4.00,17.20,23.00%,6,11.85%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5060221244244,1327831,PCK,1,0,TANGO EEZZY FREZZY 2IN1 POP 8PK 75MLS,Y,,2.22,25.44,23.00%,20,29.52%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8435315610071,1775298,PCK,1,0,KELIA FREEZE POPS 2 FLAVOURS MULTIP 540MLS,N,,2.20,18.75,23.00%,15,30.11%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,84115034,1775687,PCK,0,0,KELIA ICE POPS (2 FLAVOURS) 105MLS,N,,0.40,11.25,23.00%,60,42.34%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8002267002270,1776882,PCK,0,0,POLARETTI FRUIT ICE POPS,N,,2.50,14.90,0.00%,10,40.42%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099286011195,1810572,PCK,0,0,ROSE EEZY FREEZZY 2IN1 POPS 8PCE,N,,3.00,26.02,23.00%,20,46.66%,N,610 - ROSE CONFECTIONERY CO LTD - 1LOC_SUP,
241 - RIALTO - O'LEARY,8435315610057,1832114,PCK,0,0,KELIA FREEZE POP STANDARD MULTIPACK 540MLS,N,,2.20,18.75,23.00%,15,30.11%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,84115966,1832116,PCK,0,0,KELIA ICE POPS 105MLS,N,,0.40,11.25,23.00%,60,42.34%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,8435315630161,1833633,PCK,0,0,KELIA FREEZE SUGARFREE MULTIPACK 540MLS,N,,2.20,18.75,23.00%,15,30.11%,N,ROF - FINI SWEETS IRELAND LTD - 1CB_EURY,
241 - RIALTO - O'LEARY,4061439010769,1730705,PCK,2,2,LIPTON LEMON ICE TEA BOTTLE 1.25L,N,,3.30,10.84,23.00%,6,32.66%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,4062139010752,1730705,PCK,3,3,LIPTON PEACH ICE TEA BOTTLE 1.25L,N,,3.30,10.84,23.00%,6,32.66%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,90280399,1012451,PCK,0,0,CARPE DIEM KOMBUCHA 750MLS,Y,,4.50,22.80,0.00%,12,57.78%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,1671398,,PCK,0,0,VIT-HIT LEAN GREEN 350MLS 4PK,Y,,4.00,14.60,23.00%,6,25.18%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5034033001159,1952215,PCK,0,0,VIT HIT LEAN&GR APPLE & ELD DRNK 4P 500MLS,N,,6.50,26.32,23.00%,6,16.99%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1671401-001
241 - RIALTO - O'LEARY,5034033001142,1952218,PCK,0,0,VIT HIT IMMUNI DRAGONFRUIT DRINK 4P 500MLS,N,,6.50,26.32,23.00%,6,16.99%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1958778-000
241 - RIALTO - O'LEARY,5034033001166,1958778,PCK,0,0,VIT HIT DETOX MANDARIN&ORAN DRNK 4PK 500MLS,N,,6.50,26.32,23.00%,6,16.99%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521838377,1005254,PCK,2,2,ROBINSONS FRUIT SHOOT APP & BCUR 8P 200MLS,N,,5.50,11.52,23.00%,3,14.12%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521838360,1005262,PCK,1,1,ROBINSONS F/SHOOT APPLE & BLACK 4PK 200MLS,N,,4.80,11.42,23.00%,6,51.23%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521838407,1045321,PCK,2,2,ROBINSONS FRUIT SHOOT ORANGE 4 PACK 200MLS,N,,4.80,11.42,23.00%,6,51.23%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521838414,1045323,PCK,4,3,ROBINSONS FRUIT SHOOT ORANGE 8 PACK 200MLS,N,,5.50,11.52,23.00%,3,14.12%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521838438,1084736,PCK,1,1,ROBINSONS FRUIT SHOOT SUM FRUITS 4PK 200ML,N,,4.80,11.42,23.00%,6,51.23%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099483970356,1950493,PCK,0,0,BALLYGOWAN HOF ORANGE SPARKL WATER 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099483970479,1950502,PCK,0,0,BALLYGOWAN HOF SUM FRUIT SPARKLING 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099483970387,1951867,PCK,0,0,BALLYGOWAN HOF SBERRY SPARKLING WTR 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640537448,1026147,PCK,11,8,VOLVIC TOF APPLE &BC SF STILL WATER 1.5LTR,N,,1.65,7.01,23.00%,6,12.91%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640588273,1026147,PCK,12,9,VOLVIC TOF SUGAR FREE LEMON & LIME 1.5L,N,,2.85,7.01,23.00%,6,49.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640588518,1026147,PCK,13,10,VOLVIC TOF SUGAR FREE MANGO&PFRUIT 1.5L,N,,2.85,7.01,23.00%,6,49.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640587948,1026147,PCK,14,11,VOLVIC TOF SUGAR FREE STRAWBERRY 1.5L,N,,2.85,7.01,23.00%,6,49.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640589768,1026147,PCK,15,12,VOLVIC TOF SUGAR FREE SUMMER FRUITS 1.5L,N,,2.85,7.01,23.00%,6,49.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,1401804,,PCK,0,0,KOH COCONUT WATER WITH MANGO 1LTR,N,,3.85,2.31,23.00%,1,26.20%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060292122519,1522227,PCK,0,0,PERFECTLY CLEAR S/BRY 4PCE,N,,2.00,4.75,23.00%,6,51.31%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060292122533,1522228,PCK,0,0,PERFECTLY CLEAR LEMON & LIME 4PCE,N,,2.00,5.35,23.00%,6,45.16%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5060292122557,1522229,PCK,0,0,PERFECTLY CLEAR SUMMER FRUITS 1PCE,N,,2.00,4.75,23.00%,6,51.31%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,3057640492983,1603955,PCK,0,0,VOLVIC TOF SUGAR FREE WATERMELON 1.5LTR,N,,2.85,7.01,23.00%,6,49.58%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841087,1808966,PCK,6,3,BALLYGOWAN HINT OF FRUIT STRAWBERRY 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841124,1808966,PCK,7,4,BALLYGOWAN HOF MANGO PASSION FRUIT 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841100,1808966,PCK,8,5,BALLYGOWAN HOF SUMMER FRUITS BOTTLE 1.5LTR,N,,2.95,14.93,23.00%,12,48.12%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841162,1808966,PCK,9,6,BALLYGOWAN HOF WATERMELON BTL 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099483970059,1808966,PCK,10,7,BALLYGOWN HOF APPLE STILL WATER 1.5LTR,N,,1.80,14.93,23.00%,12,14.98%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841148,1869385,PCK,2,1,BALLYGOWAN HINT OF FRUIT PEACH BTL 1.5LTR,N,,2.95,14.93,23.00%,12,48.12%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841346,1935317,PCK,0,0,BALLYGOWAN HOF MAN&PASSIO FRUIT 4PK 500MLS,N,,4.70,18.04,23.00%,6,21.31%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841322,1935326,PCK,0,0,BALLYGOWAN HOF SUMMER FRUITS 4 PACK 500MLS,N,,4.70,18.04,23.00%,6,21.31%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521841308,1935329,PCK,0,0,BALLYGOWN HOF STRAWBERRY 4 PACK 500MLS,N,,4.70,18.04,23.00%,6,21.31%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640588853,1945619,PCK,0,0,VOLVIC TOUCH OF FRUIT MANGO PASSION 750MLS,N,,2.80,8.18,23.00%,6,40.11%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011020104673,1958680,PCK,0,0,DEEP RIVER ROCK AP&PEAR STILL WATER 1.5LTR,N,,2.45,9.53,23.00%,6,20.26%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640569043,1962360,PCK,0,0,VOLVIC TOF PEACH&RBRY SF STIL WATER 1.5LTR,N,,1.65,7.01,23.00%,6,12.91%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011020104666,1965321,PCK,0,0,DEEP RIVER ROCK TROP IMM STILL WTR 1.5LTR,N,,2.45,9.53,23.00%,6,20.26%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640588198,1987173,PCK,0,0,VOLVIC TOF SBERRY SF STILL WATER 6PK 500MLS,N,,6.59,14.63,23.00%,4,31.73%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640587863,1987173,PCK,1,1,VOLVIC TOF LEMON & LIME SF WATER 6PK 500MLS,N,,6.59,14.63,23.00%,4,31.73%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521836731,1005247,PCK,2,2,BALLYGOWAN SPARKLING WATER +33% EF 1.5L,N,,2.15,10.65,23.00%,8,23.84%,Y,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5099483970561,1005247,PCK,3,3,BALLYGOWAN SPARKLING WATER BTL 2LTR,N,,2.25,11.21,23.00%,8,23.40%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1005247-002
241 - RIALTO - O'LEARY,989767,1005247,PCK,4,4,BALLYGOWAN MXD SPARKLING WATER BOTTLE 2LTR,N,,2.25,538.10,23.00%,384,23.40%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839727085,1019958,PCK,3,1,SUPERVALU SPARKLING WATER 2LTR,N,,0.59,2.59,23.00%,6,10.01%,Y,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5099839727092,1025862,PCK,3,1,CENTRA SPARKLING WATER 2L,N,,1.95,3.79,23.00%,6,60.16%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8002270216923,1029731,PCK,2,2,SAN PELLEGRINO SPARKLING WATER 6PK 1LTR,N,,11.15,6.89,23.00%,1,23.99%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521837387,1264166,PCK,3,2,BALLYGOWAN SPARKLING WATER 6 PACK 500ML,N,,5.00,14.41,23.00%,4,11.38%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521837417,1264166,PCK,4,3,BALLYGOWAN STILL WATER 6 PACK 500ML,N,,6.55,15.96,23.00%,4,25.07%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8002270196942,1305454,PCK,3,1,SAN PELLEGRINO SPARKLING 4PK 500MLS,N,,6.05,19.35,23.00%,6,34.43%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521836724,1803405,PCK,2,2,BALLYGOWAN SPARKLING MINERAL WATER 1.5L,N,,2.20,15.13,23.00%,12,29.51%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521837363,1809514,PCK,1,1,BALLYGOWAN SPARKLING WATER 4PK 1.5LTR,N,,5.00,6.80,23.00%,2,16.36%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011020104802,1865008,PCK,1,1,DEEP RIVER ROCK SPARKLING WATER 1.5LTR,N,,2.00,10.71,23.00%,12,45.11%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640590238,1001547,PCK,1,1,VOLVIC NATURAL MINERAL WATER 6PK 1.5LTR,N,,7.75,5.04,23.00%,1,20.01%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839727252,1003579,PCK,3,1,CENTRA STILL WATER 2LTR M,N,,1.95,3.11,23.00%,6,67.31%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3068320111926,1008586,PCK,2,1,EVIAN STILL NATURAL WATER BTL 6 PK 1.5L,N,,5.95,4.25,23.00%,1,12.14%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3057640590993,1008672,PCK,1,1,VOLVIC NATURAL MINERAL WATER STILL 1.5L,N,,2.25,12.62,23.00%,12,42.51%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5020097543247,1013529,PCK,0,0,ROCWELL STILL WATER 5LTR,N,,2.35,4.02,23.00%,3,29.86%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521836816,1019222,PCK,2,2,BALLYGOWAN STILL WATER BTL +33% EF 1.5LTR,N,,2.20,10.65,23.00%,8,25.57%,Y,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5099483970509,1019222,PCK,4,3,BALLYGOWAN STILL NATURAL WATER BTL 2LTR,N,,2.25,11.21,23.00%,8,23.40%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,1019222-002
241 - RIALTO - O'LEARY,989768,1019222,PCK,5,4,BALLYGOWAN STILL WATER BOTTLE 2LTR,N,,2.25,538.10,23.00%,384,23.40%,Y,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,3068320130644,1024806,PCK,2,2,EVIAN STILL NATURAL MINERAL WATER 1.5LTR,N,,2.45,10.57,23.00%,8,33.67%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,1039045,,PCK,0,0,DEEP RIVERROCK STILL WATER 1.5LTR,N,,1.00,0.33,23.00%,1,59.00%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099651006504,1096013,PCK,0,0,QUELL WATER 5LTR,N,,1.75,0.86,23.00%,1,39.55%,N,LAS - LOCAL STORE AMBIENT - 1LOC_SUP,
241 - RIALTO - O'LEARY,5099839328978,1175216,PCK,0,0,CENTRA STILL WATER 5LTR,N,,2.50,4.02,23.00%,3,34.07%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839329067,1175416,PCK,0,0,SUPERVALU STILL WATER 5LTR,N,,1.45,3.09,23.00%,3,12.63%,N,UNAVAIL - UNAVAILABLE MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5099839726972,1258806,PCK,4,1,CENTRA STILL WATER 10 PACK 250MLS,N,,3.95,6.83,23.00%,3,29.11%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,858585,1277815,PCK,0,0,CENTRA STILL 4 PACK 2LTR,Y,,2.00,1.12,23.00%,1,31.12%,N,EPR - EXTENDED PROMOTIONS - 1LOC_SUP,
241 - RIALTO - O'LEARY,5391521837424,1497121,PCK,1,1,BALLYGOWAN STILL WATER 6 PACK 750ML,N,,6.00,8.55,23.00%,2,12.36%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391545240309,1782973,PCK,1,1,ISHKA SPRING WATER BOTTLE 6PCK 2LTR,N,,4.39,2.60,23.00%,1,27.15%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,5391521836786,1803407,PCK,2,2,BALLYGOWAN STILL WATER 1.5L,N,,2.20,15.13,23.00%,12,29.51%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391521837394,1809412,PCK,1,1,BALLYGOWAN STILL WATER 4PK 1.5LTR,N,,5.00,6.81,23.00%,2,16.24%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839669354,1830785,PCK,1,1,CENTRA STILL WATER 12PK 500MLS,N,,4.80,2.79,23.00%,1,28.51%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5011020104772,1864998,PCK,1,1,DEEP RIVER ROCK STILL WATER 1.5LTR,N,,2.00,10.71,23.00%,12,45.11%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5099839939945,1869719,PCK,2,1,CENTRA STILL IRISH WATER BTL 6 PACK 2LTR,N,,3.70,2.29,23.00%,1,23.87%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391546970120,1960793,PCK,0,0,TIPPERARY STILL WATER BOTTLE 4 PACK 1.5LTR,N,,4.90,2.93,23.00%,1,26.45%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391546970106,1962403,PCK,0,0,TIPPERARY STILL WATER BOTTLE 1.5LTR,N,,1.50,8.56,23.00%,12,41.51%,Y,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,898999000664,1896074,PCK,0,0,VITA COCO ORIG COCONUT WATER 4PK 330MLS,N,,5.00,18.88,23.00%,6,22.59%,N,STA - STAFFORD LYNCH LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,898999011288,1896103,PCK,0,0,VITA COCO PRESSED COCONUT WATER 1LTR,N,,5.00,33.95,23.00%,12,30.40%,N,STA - STAFFORD LYNCH LTD - 1CB_EURY,*
241 - RIALTO - O'LEARY,8002270018237,1036293,PCK,1,0,AQUA PANNA 750MLS,N,,2.25,17.88,23.00%,12,18.55%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,8002270021060,1839670,PCK,0,0,SAN PELLEGRINO SPARKLING WATER GLASS 6PK 250MLS,N,,6.80,16.91,23.00%,4,23.53%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388202069,1035676,PCK,0,0,SHLOER WHITE GRAPE 750MLS,N,,3.75,21.01,23.00%,12,42.57%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388800586,1035720,PCK,0,0,SHLOER APPLE 750MLS,N,,3.75,21.10,23.00%,12,42.33%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812005583,1035720,PCK,2,1,BOTTLEGREEN GINGER BEER SPARKLING 6 750 MLS,N,,4.00,15.18,23.00%,6,22.20%,N,DELIST - DELISTED MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388800166,1035723,PCK,0,0,SHLOER RED GRAPE 750MLS,N,,3.75,21.01,23.00%,12,42.57%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812002452,1060323,PCK,1,1,BOTTLEGREEN POMEGRANTE & ELDERFLOWE 750 MLS,N,,3.90,16.42,23.00%,6,13.69%,N,DELIST - DELISTED MRPI - 1AMBIENT,1060323-002
241 - RIALTO - O'LEARY,5021812000083,1060323,PCK,3,3,BOTTLEGREEN EFLOWER&EBERY SPARKLING 750MLS,N,,3.45,12.70,23.00%,6,24.54%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812000076,1060323,PCK,4,4,BOTTLEGREEN LIME & MINT SPARKLING 750MLS,N,,5.68,22.03,23.00%,6,20.49%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388202076,1149856,PCK,0,0,SHLOER ROSE 750MLS,N,,3.75,20.71,23.00%,12,43.39%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812000694,1270160,PCK,2,0,BOTTLEGREEN GINGER & LGRASS CORDIAL 500MLS,N,,4.15,15.39,23.00%,6,23.98%,N,DELIST - DELISTED MRPI - 1AMBIENT,*
241 - RIALTO - O'LEARY,988349,1288480,PCK,1,1,SHLOER BOTTLES PREFILLED MXD FSDU 750ML,N,,3.60,322.74,23.00%,192,42.57%,N,AUTODROP - AUTODROP MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812000731,1307232,PCK,0,0,BOTTLEGREEN SPICED BERRY CORDIAL 500MLS,N,,4.15,15.39,23.00%,6,23.98%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388202236,1352202,PCK,0,0,SHLOER CELEBRATION PINK FIZZ 750MLS,N,,4.70,17.86,23.00%,6,22.10%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170880,1762957,PCK,0,0,DF LEMON & LIME LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170897,1762958,PCK,0,0,DF PINK LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170903,1776315,PCK,0,0,DF GRAPEFRUIT LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170910,1776316,PCK,0,0,DF LEMON & MINT LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170927,1776317,PCK,0,0,DF BLOOD ORANGE LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5391538170941,1776319,PCK,0,0,DF POMMEGRANATE LEMONADE 750MLS,N,,4.29,29.00,23.00%,12,30.71%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5021812005538,1869428,PCK,0,0,BOTTLEGREEN LIME & MINT CORDIAL 500MLS,N,,4.15,15.39,23.00%,6,23.98%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
241 - RIALTO - O'LEARY,5010388803495,1894237,PCK,0,0,SHLOER ZERO RED GRAPE SPARKLING 750MLS,N,,3.90,14.37,23.00%,6,24.47%,N,AMBIENT - AMBIENT MRPI - 1AMBIENT,
